name,objra,objdec,C,A,S,nsa_sersic_mass,LogMass,nsa_sersic_ba,nsa_sersic_n,PETRO_TH90,log_age_mean_LW,log_ZH_mean_LW,log_SFR_ssp,log_SFR_Ha,vel_sigma_Re,modelMag_r
manga-9513-9101,29.8615119115,14.4915951107,2.692,0.103,0.17,9.97567E9,9.998942074036094,0.383391,1.0372,8.556317,8.41558456420898,-0.471272766590118,0.789112463014367,0.560673221985646,0.760835877518327,15.96355
manga-9513-9102,29.1938996734,13.2767782485,3.069,0.082,0.38,8.04363E9,9.905452085214856,0.679437,2.41985,10.513791,8.62424659729004,-0.610089302062988,0.024569158061358,-0.23126054493628,0.806339457992328,16.07926
manga-9514-12701,32.4271106524,14.3254913546,2.733,0.228,0.62,1.40713E10,10.148334222292295,0.552126,0.922473,11.637828,8.41612434387207,-0.591783702373505,0.18012071254595,0.0186053736082341,0.769620764964994,16.03326
manga-9514-12702,32.6471706006,12.9182200617,2.687,0.27,0.27,7.10715E10,10.851695481544134,0.531058,1.48693,7.0118785,8.89497947692871,-0.326448887586594,0.863360313951278,0.432510467623329,0.312243996045006,16.58805
manga-9514-12703,32.5341279993,14.610096205,4.167,0.212,0.28,1.8412E10,10.265100966221937,0.507239,6.0,13.1428,8.6383113861084,-0.454761207103729,0.505347139406936,0.727627699644097,0.486841193796398,15.71686
manga-9514-12704,32.9040042262,14.5125674621,3.212,0.123,0.4,2.57993E10,10.41160792261976,0.530091,4.69206,24.80627,9.0339241027832,-0.130012556910515,-0.0545112005163659,-0.284748737184177,0.397619234848776,14.6256
manga-9514-12705,33.3970270848,13.3704825796,3.359,0.2,0.53,7.68113E9,9.88542511543054,0.162049,1.17559,9.674976,8.35076522827148,-0.257072269916534,0.523524031775177,0.0459085736746784,0.564668170173509,16.78288
manga-9514-1901,33.2399805815,14.1028486629,3.402,0.164,0.09,4.27233E10,10.63066479075362,0.49469,5.87292,7.1654105,9.21897029876709,-0.166231244802475,0.581337566716783,0.71170723740298,0.416908715280344,15.60202
manga-9514-1902,33.5880594277,14.1185349483,2.972,0.074,0.15,2.52392E9,9.402075585077178,0.383845,2.1278,5.228152,8.75248527526855,-0.302298873662949,-0.265922620550379,-0.14958605464492,0.271781602431279,16.65625
manga-9514-3701,32.8252498454,12.9220672536,3.569,0.152,0.23,3.70938E10,10.569301326035445,0.661121,6.0,8.458944,9.48303890228271,-0.32297295331955,-0.86438037710109,-1.71559698547026,0.109494963770605,15.91515
manga-9514-3702,31.3610601742,13.3273761778,3.888,0.305,0.97,1.25059E10,10.097114951641801,0.468335,2.27903,38.321976,8.76413631439209,-0.235275939106941,0.220269395651978,-0.205442661672403,0.425110561143888,14.42883
manga-9514-3703,32.9925752388,14.2692759713,2.74,0.253,0.43,1.14015E9,9.056961991588105,0.370866,1.04021,10.752045,8.47522735595703,-0.826394557952881,-0.789652219283496,-1.75247906224032,0.446970170956243,17.40361
manga-9514-3704,32.8782406002,14.3005186503,4.399,0.231,0.4,3.24324E10,10.51097908768593,0.555358,4.67471,17.396822,9.57535648345947,0.0123875485733151,-0.894075735741944,-1.10477699621257,0.308690504293487,14.21766
manga-9514-6101,31.3690037992,13.251615883,3.951,0.152,0.09,1.29177E11,11.11118519429155,0.63437,3.47422,49.6018,9.71768856048584,0.0964507982134819,-0.818119240441158,-0.692827330918049,0.210366897610853,12.83067
manga-9514-6102,33.5209059487,13.3172744882,4.269,0.481,0.33,3.85693E10,10.586241756861996,0.701614,4.47609,10.755625,,,,,,15.89017
manga-9514-6103,32.9093212827,14.2032777806,3.455,0.23,0.27,1.02645E9,9.011337799051992,0.516694,2.99742,16.906092,8.57369232177734,-0.183353692293167,-0.693899703830032,-1.98330891212002,0.604348386565066,17.03249
manga-9514-6104,33.626936979,13.7100139519,3.472,0.111,0.19,7.33514E10,10.865408407292762,0.948325,5.61038,10.881066,9.5466194152832,-0.269294679164886,-0.436548535504924,-2.95594689461271,0.112917710174001,15.72693
manga-9514-9101,31.6827355216,13.3716289407,3.183,0.174,0.27,3.64431E10,10.56161531274747,0.689177,1.55113,10.583149,8.77694702148438,-0.205473303794861,0.950383424988975,0.411922955824992,0.376756076313612,15.66485
manga-9514-9102,33.2955172934,14.0179652289,4.131,0.071,0.03,3.94249E10,10.595770600428251,0.959057,6.0,0.9416055,9.62544441223145,-0.0054473290219903,-0.918595251583661,-1.38792059570814,0.122658058464795,14.09483
manga-9862-12701,193.192823497,27.9068047588,3.279,0.024,0.12,2.94574E9,9.469194412042143,0.642129,2.67856,8.301952,9.36205768585205,-0.515818774700165,-1.83767426616124,-3.30412934369527,0.330081056339827,15.44299
manga-9862-12702,194.44710252,27.8333159446,3.29,0.081,0.1,7.21443E9,9.858202023907184,0.16519,5.003,7.391881,9.3200569152832,-0.195402160286903,-1.34102649121925,-3.76464497587534,0.299815734473922,14.82684
manga-9862-12703,195.500614547,27.7827046478,3.177,0.101,0.42,4.10767E9,9.61359554618723,0.15,2.94966,7.9168377,8.93624019622803,-0.223704069852829,-0.672433118880622,-1.30745849284181,0.460766783483479,14.89855
manga-9862-12704,194.897022011,27.8636288664,3.116,0.032,0.08,2.05077E9,9.31191695567213,0.72252,4.83045,7.833712,8.82672309875488,-0.622458040714264,-1.66807708569599,-2.75604294010472,0.758948986249061,16.51428
manga-9862-12705,194.787813562,27.8975638538,3.053,0.08,-0.22,3.55506E9,9.550846934868604,0.844083,6.0,13.447121,8.67740821838379,-0.58179372549057,-1.06704590751845,-3.47756724231262,0.910433459118764,16.82227
manga-9862-1901,194.783112227,27.8549580996,3.592,0.063,0.2,1.41016E10,10.149268391502806,0.886074,4.53164,11.26117,9.77892017364502,0.00911911763250828,-1.44922966646978,-1.88466326390212,0.12509178586326,14.44068
manga-9862-1902,194.926250218,27.9247416313,2.582,0.053,-0.16,7.94581E9,9.90013817600526,0.912682,6.0,4.8233004,9.61463928222656,-0.366723597049713,-1.73368387840607,-2.65883836368132,0.159012296566909,15.26031
manga-9862-3701,195.093259473,27.6235482524,3.077,0.429,0.55,2.7027E9,9.431797841638305,0.385936,1.44543,8.704482,9.01456737518311,-0.557657837867737,-1.48262495319537,,0.672559681537288,16.23279
manga-9862-3702,194.942193446,27.8572309116,3.318,0.067,0.09,1.44654E10,10.160330447343899,0.349299,6.0,8.61362,9.47894096374512,-0.0531874634325504,-1.21710681510255,-3.94387085890968,0.28260193641794,14.81347
manga-9862-3703,195.228230809,27.8420112388,2.997,0.077,0.17,2.11732E9,9.325786499838864,0.46086,2.73087,5.2788806,9.07749557495117,-0.416179716587067,-1.09481563574448,-3.3636110797071,0.501022354647818,16.24574
manga-9862-3704,195.026618475,28.0041200035,3.392,-0.186,-1.17,1.1135E10,10.046690221370056,0.744771,6.0,10.003713,9.63301086425781,-0.20481064915657,-1.3259538868231,-2.91958154783342,0.219369387067657,15.84291
manga-9862-6101,194.133510084,27.0555867474,3.207,0.077,0.05,7.03616E9,9.847335706613599,0.4493,3.82682,6.8840446,9.35087299346924,-0.485657215118408,-1.63839892252008,-3.43936800890475,0.250495656916177,14.79552
manga-9862-6102,194.394539517,27.3103035659,2.772,0.094,-0.15,1.30803E9,9.116617704756633,0.80416,1.49697,7.2757673,8.67943859100342,-0.651551306247711,-1.49251670313181,-3.7970185067607,0.324662233599133,17.06368
manga-9862-6103,194.986060137,27.9300479255,3.325,0.15,-0.02,1.22518E10,10.088199898711965,0.586324,3.81681,16.242235,9.44544506072998,-0.132850661873817,-0.951936133644437,-3.95018486789061,0.332845885932032,15.04323
manga-9862-6104,195.118300626,27.9723971584,3.746,0.039,0.0,1.51792E10,10.181248883236607,0.467373,5.44993,18.517103,9.42608737945557,-0.065954901278019,-0.630268216695087,-3.12679047688392,0.251002964061508,14.79415
manga-9862-9101,195.1403225,27.637733979,3.227,0.203,0.01,2.88315E9,9.459867237767204,0.593207,2.68658,17.799644,8.58022975921631,-0.338196605443954,0.364382582247333,0.131930409124422,0.767272451915805,14.80606
manga-9862-9102,195.632843931,27.9355442811,3.15,0.061,0.0,2.62281E9,9.418766830834244,0.650788,2.27036,8.614392,8.97963905334473,-0.444355756044388,-1.3978823004676,-3.3718000140157,0.679877810430514,15.79907
manga-9863-12701,195.139836909,27.504158471,2.761,0.122,0.07,3.8968E8,8.590708116563713,0.685702,1.47962,12.203951,8.34998607635498,-1.11298954486847,-0.608806514901389,-0.584464145042399,0.671160754697089,16.11446
manga-9863-12702,194.834093588,27.8860097479,3.143,0.059,0.01,6.47632E9,9.81132829943908,0.483411,3.36197,12.26853,9.08450794219971,-0.324395477771759,-0.780418689954856,-3.26218517694558,0.527687096297139,15.17129
manga-9863-12703,195.036393927,28.1598629479,3.683,0.142,0.07,4.9696E9,9.696321434048464,0.957639,2.80391,16.242235,9.22663307189941,-0.298072427511215,-0.938653119415713,-3.59299417603273,0.606169322273509,15.48387
manga-9863-12704,195.068827577,27.9675169402,3.553,0.053,0.16,7.81604E9,9.892986773297055,0.378843,6.0,14.732383,9.51229572296143,-0.538527369499207,-1.91056585157273,-2.77461997602785,0.458130993803433,14.59441
manga-9863-12705,195.13547773,27.7661400524,3.466,0.052,0.2,4.67628E9,9.669900507368821,0.474429,3.7671,10.634818,9.26968669891357,-0.184919103980064,-1.33670216685809,-3.28839937222774,0.34353523950955,15.3971
manga-9863-1901,195.053603424,28.0755010676,3.593,0.081,0.06,9.92734E9,9.996832896221736,0.513586,6.0,9.164548,9.62367153167725,-0.098113901913166,-1.24215754005784,-2.86926279429155,0.235196919868788,14.9407
manga-9863-1902,195.306783861,27.9142685573,4.119,0.046,-0.14,3.27501E9,9.515212630415798,0.763694,6.0,13.218228,9.56487941741943,-0.312053233385086,-1.93757650209274,-3.03533108063322,0.0980692107116667,15.55945
manga-9863-3701,192.61092383,26.7352866585,3.145,0.072,0.31,7.93702E8,8.8996574746585,0.177858,2.05829,10.639151,8.67172050476074,-0.855674862861633,-1.40626560313022,-5.37521424455007,0.577812079418348,17.07117
manga-9863-3702,192.654359047,27.4829979102,3.616,0.131,0.15,6.18543E9,9.791369896388085,0.87474,4.01261,11.3908,9.5814323425293,-0.0583488568663597,-1.26400384680846,-3.81366146716709,0.262360845582751,15.21149
manga-9863-3703,194.513211072,26.9159830523,4.099,0.076,0.04,1.9231E10,10.284001867867715,0.648557,6.0,12.200521,9.62069225311279,-0.159869596362114,-1.89548526002537,2.50113579447639,0.288353516912765,14.57548
manga-9863-3704,193.17117834,26.3658211732,3.853,0.014,0.04,9.22241E9,9.96484442571027,0.923285,4.02637,13.067802,9.65498352050781,-0.0409576259553432,-1.545987553206,-3.36790601297098,0.268138689925264,14.62827
manga-9863-6101,192.932438898,27.9628222375,4.223,0.044,0.02,1.60508E10,10.205496683278398,0.779661,6.0,15.965765,9.63214015960693,-0.159799605607986,-2.25952971650622,-1.07562526305158,0.240898545218324,14.37386
manga-9863-6102,194.40502548,28.0403881249,3.422,0.022,-0.71,9.58465E8,8.98157625849275,0.870729,3.00609,19.41787,8.3441104888916,-0.96996408700943,-1.02931259906653,-5.3145453055777,0.299515183000693,16.93657
manga-9863-6103,195.022461664,28.0244372262,3.343,0.015,0.04,4.16123E9,9.61922172083267,0.439162,6.0,14.83565,9.20790672302246,-0.237058699131012,-0.987056636032087,-3.98738635257329,0.529107152237642,15.42348
manga-9863-6104,195.288487172,27.8183074643,4.386,0.095,0.05,8.56145E9,9.932547324685244,0.728549,6.0,21.254805,9.62604331970215,-0.427067160606384,-1.96476533140498,-3.28493547626134,0.192855856012449,14.89151
manga-9863-9101,192.937400708,27.0183183201,3.054,0.275,0.19,2.13447E9,9.329290055169004,0.381684,1.12435,12.554666,8.60312652587891,-0.219428807497025,-0.0315855362195343,-0.228229869499491,0.474743183247645,15.59841
manga-9863-9102,193.474720713,28.1866211975,2.82,0.264,0.04,5.01096E9,9.69992093599959,0.414887,1.00421,13.916864,8.81373691558838,-0.419727981090546,-0.0131753801680274,-0.196526568507957,0.730353768803491,15.40904
manga-9864-12701,213.715304729,50.4023245503,4.114,0.007,-0.14,1.19911E11,11.078859024801725,0.939502,6.0,19.958057,9.55614471435547,-0.208734318614006,-1.00539051087744,-0.648100823664842,0.103035355976724,14.89734
manga-9864-12702,213.97036934,50.3237995532,3.939,0.176,-0.23,1.75733E11,11.244853323089938,0.802978,4.12976,32.83549,9.54711055755615,-0.125132203102112,-0.328043227004457,-2.96886788841463,0.130739994464119,14.48598
manga-9864-12703,216.197425085,52.0884345487,2.489,0.163,0.22,5.4443E9,9.735942048337842,0.414737,0.595875,12.772066,8.50419902801514,-0.555869102478027,0.670969479740227,0.428348205893354,0.513793023239398,15.93409
manga-9864-12704,215.05604215,51.7225614842,3.853,0.186,0.24,5.5282E10,10.742583746617438,0.346937,6.0,15.072413,8.90273189544678,-0.252490490674973,0.270171693362743,-0.245077936874465,0.426940093483827,15.58187
manga-9864-12705,217.12200475,50.6900266995,3.633,0.162,0.19,7.77292E10,10.89058419790781,0.40186,3.22564,14.072979,9.15973854064941,-0.385874539613724,-0.140169158734272,-1.2582210604732,0.36083660859664,15.4806
manga-9864-1901,216.089541769,52.1243839051,0.0,0.097,0.0,1.08838E10,10.036780552613928,0.170777,5.98617,4.949468,9.47114086151123,-0.270391494035721,-0.769875597836653,-3.31686541836397,0.195697787327728,16.0566
manga-9864-1902,215.581978012,51.8109431516,2.856,0.065,0.12,8.5086E9,9.92985810740622,0.947957,2.56588,5.0284567,9.43641757965088,-0.343015134334564,-1.07765787267128,-3.01547145905177,0.136896113206871,16.30098
manga-9864-3701,213.887197194,50.1810346759,3.875,0.179,0.59,6.548888E10,10.816167563127244,0.49081057,6.0,15.164274,9.69131183624268,-0.0373610630631447,-1.18860700674259,-2.52138313146113,0.0638005275118319,14.4705
manga-9864-3702,213.875954608,51.4985508873,3.767,0.077,0.13,1.37054E11,11.136891715195306,0.611309,5.45491,12.483024,9.42815113067627,0.0480407364666462,0.330460179702411,-0.119589326777407,0.0572423937040516,14.77719
manga-9864-3703,215.41080344,50.7535569977,2.833,0.072,0.0,2.69732E10,10.43093247258941,0.736164,2.16474,6.210364,9.14108753204346,-0.247199282050133,-0.0676756572145524,-0.431169884306109,0.34236573381283,16.11619
manga-9864-3704,215.783508137,50.221357903,3.979,0.092,-0.07,1.44877E10,10.160999444367466,0.770709,5.96317,14.077064,9.27847385406494,-0.121631689369678,-0.0662722880643103,-0.224109914164934,0.246393137726637,14.77871
manga-9864-6101,215.7521036,51.7095713748,3.303,0.063,0.07,1.27721E10,10.106262310218032,0.908927,4.46362,11.788711,8.91932678222656,-0.528880655765533,-0.375926931281125,-0.995083576753386,0.190630173750257,15.68517
manga-9864-6102,215.117301191,51.4631647487,3.107,0.105,0.15,9.08449E9,9.958300551192448,0.501161,2.25944,7.95873,8.95831966400146,-0.422050297260284,-1.04199131053119,-1.64347477612644,0.497646997423212,16.09691
manga-9864-6103,215.067344061,52.1561395812,2.947,0.091,0.03,2.04335E10,10.310342762153653,0.366684,6.0,10.174736,8.61488342285156,-0.391073763370514,-0.136056539727616,-1.09763358373461,0.400189882548056,15.94908
manga-9864-6104,214.868045786,52.1354052156,4.387,0.06,0.03,9.52637E10,10.978927445308862,0.820956,6.0,21.133516,9.79474067687988,-0.0605200715363026,-0.866541733072438,-3.99229305816215,0.0638627487384613,14.17588
manga-9864-9101,213.91577,50.71383,2.165,0.619,0.46,1.7456E10,10.241944733244267,0.663327,2.58545,7.3142676,9.01059150695801,-0.208263710141182,-0.256128192119632,-0.907920802902039,0.311315623277953,16.39233
manga-9864-9102,217.157588642,50.7676497738,2.82,0.074,0.08,2.25917E9,9.353948912321,0.760747,1.85729,5.5004687,8.45535564422607,-0.481408774852753,-0.661415403714886,-0.684738823104409,0.8317222127839,17.14851
manga-9865-12701,224.941125343,49.5039283741,3.267,0.231,0.25,1.88428E10,10.275145438488469,0.242771,1.5412,35.983967,8.89041709899902,-0.391575336456299,0.253384965127833,0.00641920523839742,0.516354682789351,14.62694
manga-9865-12702,223.964741911,49.647511889,2.686,0.204,0.03,8.20349E9,9.913998653028544,0.763349,2.44902,31.059519,8.73095798492432,-0.543289601802826,0.0296636113926567,-0.100325984957554,0.531131075336865,15.31384
manga-9865-12703,223.139811668,50.9228368723,3.976,0.156,-0.1,1.87326E11,11.272598059665029,0.696213,6.0,18.713593,9.27798271179199,-0.429996460676193,0.213085320661719,-2.88464731040931,0.163103419742766,15.87912
manga-9865-12704,223.782777899,51.0202531264,3.815,0.136,0.36,1.32453E10,10.122061799316457,0.275909,3.5719,21.997292,9.22813701629639,-0.298310160636902,-0.704456899341817,-1.18724660928405,0.371808436430956,14.82637
manga-9865-12705,225.41734,49.3738,2.46,0.197,0.18,6.93645E9,9.841137260099268,0.920614,0.576782,19.089647,8.87436580657959,-0.29095384478569,-0.0311396580541807,-0.0360883399007863,0.524088777795126,15.02779
manga-9865-1901,222.436848585,50.7108933442,2.913,0.096,0.07,1.81044E9,9.257784136388214,0.875171,1.4812,8.08041,9.02573490142822,-0.190140575170517,-0.35910056861096,-0.398691129804577,0.175520581223176,14.94414
manga-9865-1902,223.866232266,51.0477379587,3.214,0.124,0.16,2.6853E9,9.428992811848026,0.375545,2.77516,7.0862827,9.08404350280762,-0.29281684756279,-1.00271774068811,-1.10697898173079,0.30136863127924,16.69406
manga-9865-3701,224.014437942,49.3112726313,2.868,0.106,0.0,2.19137E9,9.34071571183357,0.411299,2.14027,5.593759,8.44882392883301,-0.862794160842896,-0.402388737719882,-0.368970444760464,0.464431924417561,16.84244
manga-9865-3702,223.636052295,50.1551663813,2.452,0.121,0.19,1.48837E9,9.172710907677256,0.411044,0.686813,4.0673656,8.38491630554199,-0.512018084526062,0.0778108559849513,-0.0706095137899554,0.541176715328209,17.15909
manga-9865-3703,226.089929736,50.6975510231,3.536,0.086,0.09,3.05788E10,10.485420438447003,0.33825,3.33349,11.924413,9.40389728546143,-0.0895227864384651,-0.921027980782129,-0.972246609957156,0.341486099442503,14.74954
manga-9865-3704,225.804219053,49.8511547384,3.47,0.062,0.15,2.45215E10,10.389547032803875,0.360694,5.54064,11.00632,9.46464252471924,-0.123781032860279,-1.23832665760222,-1.84651894679485,0.324072695851101,14.35466
manga-9865-6101,225.102417723,49.2540690353,2.987,0.136,0.28,6.2723E8,8.797426822193716,0.275879,1.15415,11.455018,8.65267658233643,-0.846993148326874,-0.853391875813479,-0.799777640295617,0.306541774485857,16.15714
manga-9865-6102,224.485095866,49.3443839126,4.559,0.102,0.15,1.15333E11,11.061953588884936,0.778635,6.0,22.123537,9.66772365570068,-0.111405521631241,-1.28974548324069,-2.62641542702776,0.0857064977885106,14.85198
manga-9865-6103,225.007924481,49.7468095964,3.206,0.334,0.13,3.62766E9,9.55962657633643,0.567675,2.62495,16.662182,9.00112724304199,-0.332097679376602,-0.644654032514699,-2.14675608844539,0.610813655350609,15.77892
manga-9865-6104,225.546020955,50.6772028328,3.269,0.117,0.15,5.2589E10,10.720894912615872,0.830045,4.73071,10.0433035,9.4826774597168,-0.133143126964569,-0.362832223053163,-1.95350431164922,0.324751104065339,15.50493
manga-9865-9101,223.562877073,49.4304975378,4.507,0.178,0.08,6.05002E10,10.781756810334334,0.869308,6.0,28.156925,9.72158432006836,-0.104780085384846,-0.618701236703941,-1.43842379354801,0.0611360440155583,14.47215
manga-9865-9102,224.897977138,49.3274453749,2.921,0.204,0.22,6.66721E9,9.823944134502327,0.437771,0.970694,14.991701,8.62021255493164,-0.602598071098328,0.54898128426727,0.525260363752663,0.377628095128173,14.70752
