PETRO_TH90,nsa_sersic_n,log_SFR_ssp,log_age_mean_LW,modelMag_r,log_ZH_mean_LW,vel_sigma_Re,C,log_SFR_Ha,LogMass
0.6411716487669145,-1.09644180254915,0.2189955603026482,-0.02319195661937473,-0.9432928578916239,0.033782339332035394,-0.29595725430848624,-1.1421897305844289,0.49547401670329655,-0.24806122849988876
0.3222920037805043,0.3285683585548809,1.2485586809816946,0.08688300769738953,0.15900682208926,0.27542949116518867,0.8604778762784044,0.037377194957936094,1.1121829526761475,1.1316453759760763
3.3505132451812574,-1.7748940071784391,0.005609818033134176,-0.6261808430400596,0.5322269263524133,-0.6162117323829399,-1.0525402683134921,-0.2949653620684406,0.06406372737204453,2.425631863238905
1.8256683651767536,-0.7664140291231432,-0.2610360521009059,-0.4179089286267517,0.24003658243809534,-0.7925333723342628,0.8838531402132699,-0.32050123385863716,-0.15622817598183625,-1.1659640593190366
-0.1352199941024479,0.20153540159505542,-2.1644776511926604,0.9275179902193198,0.5619805515555171,-0.5170554683223963,-0.5627484951322819,-0.44544814812120065,-2.218617630019419,-1.2952478101699088
-0.3430521436012463,0.3225547498714213,-1.8477739360361933,0.38046154398785087,1.6470577686225827,-0.2549905676006366,-0.6612254805208468,-0.6911667766379799,-2.4877592072127337,-1.5795985257944976
-0.22403726942413382,0.237570947926917,-1.9898868916562447,0.5367436177183137,0.1278348849217309,-0.651077256903219,1.5251943829702226,0.3221320757160385,-2.1328559364140305,-1.195301406305507
0.1610414817890173,1.2760203609478897,-2.1005624664298925,0.8414262965075145,-0.315188990023354,-0.24435926971263006,-0.036702530869510606,-0.1482605285279846,-1.8526858345427004,-0.642078410623569
-0.7359248018404227,-0.6335773805426727,-1.7110367785812313,-0.2894198490312983,1.3225407890531207,-1.3893672053772412,-0.2518224522106021,-0.5931890636187476,-2.2348534795636086,-1.7205370825378266
0.5703643021658475,1.2760203609478897,-0.44592670673297635,1.5787291307371403,-0.4360336032059158,1.706138061153218,-1.0846595144195195,1.0993903963033758,-1.222770334872866,1.6410103136016458
0.5565284831035375,-0.8194765272920537,-1.2988588528520542,-0.04965941902119904,1.3582027288619658,-1.2900888397593797,0.34259414127462845,-0.6881239528857548,-2.0489536454046027,-1.7493968957114472
1.4751467447479119,0.2717894704894498,-1.5153478039814485,1.6265234573836804,-4.59476253405944,2.637265084707794,-1.0283546305011804,2.2866185164049653,-1.7900699093488244,0.8665666378908934
0.06500788692522139,-1.165137251153409,-0.23301797410733355,-0.8324894977170963,1.2496910931675755,-1.023130030148752,-0.0339965967103234,-0.534422635881197,0.004986687066048761,-1.2535789961949881
-0.21583643734439845,-1.6885147390761615,-0.4213692865985468,-0.42830704533647684,0.3781152157068269,-1.2872615645261982,1.0275479450413685,-1.3829095026966296,0.14044383514929903,-1.3410510566040217
0.9205345198484651,-0.8447757264906997,-0.2978270927890289,-0.8872300770047044,0.8828486516341858,-0.9670788258179589,1.625501194239157,-1.149318185777999,-0.015244048561459417,-1.4049933457977037
0.727090400187037,-0.7600804471651398,0.8362569742255701,-0.6613443201440431,-1.02355156612839,-1.0324342409158527,0.9203640312498163,0.017481837882714655,0.9214222183728148,-0.27305749728673767
0.7683269743404948,-1.4305479185824357,0.7023634186970967,-0.3611867049204211,-0.19427010720431984,-1.6971543464361416,0.7205583697873285,-0.5483808058829771,0.44808498558420967,-0.8273533745844531
0.9130667295440148,-1.0921175758392991,1.303008990894837,-0.2094516989408118,-0.6299406837995912,-0.049708107384114256,0.5107328216592238,-0.16450397988268267,1.0814866043781883,0.3801110226749539
0.5177152194268676,-1.4632555895604407,-0.2087484787822739,-0.9673943727472812,0.3209242378629916,-1.4309690532422674,1.156867577539688,-2.6416033200725213,-0.032309305997965956,-1.5360920303387051
-0.6324463559243462,0.17295894234561324,0.8782886797214174,-1.9976563470263489,1.2239317019127325,-1.4346182412336181,0.35588032269408315,-1.6523796419591081,0.7184791938347519,-0.8275612959423958
0.8410185014423505,-1.3670294255690951,1.4207648681464324,-0.18204865912347365,-1.1362510442899927,0.14683368903621646,1.3782402058854093,-1.4212156829605007,1.2607300383154154,0.5082937466705068
-1.1815083114914113,0.5436402341740009,-1.0752154333131738,0.7554293206095987,-0.08290660670924495,-0.11596491488191907,-1.3482612598767678,-0.23722684343185008,-0.6658963048248027,-0.8126087804523013
-0.8492903877273692,1.2760203609478897,-0.6457887228628605,0.45178430229134914,0.6643677350097035,0.04557948396790869,-0.29672104435643193,0.4149077623454814,-0.7061448297615601,-0.15601931142925088
-1.4863819277070034,-0.271462199555327,-0.5100657378784123,-0.2048405665830318,1.4730197068535502,-0.986347727121237,1.783107824010649,-0.410842942527493,0.42458934843682516,-0.8988201953815639
